"Freq [GHz]","dB(S(Port6,Port5)) []"
0.0001,-1.924067535727e-06
0.000100460655593623,-1.94183490295043e-06
0.000100923433223006,-1.95976633899373e-06
0.000101388342663425,-1.97786335881671e-06
0.000101855393735186,-1.99612748798679e-06
0.000102324596303834,-2.01456027714398e-06
0.00010279596028036,-2.03316327017796e-06
0.00010326949562141,-2.05193805437323e-06
0.000103745212329497,-2.070886207371e-06
0.000104223120453209,-2.09000932899207e-06
0.000104703230087426,-2.10930903834379e-06
0.000105185551373528,-2.12878696514117e-06
0.000105670094499614,-2.14844475838578e-06
0.000106156869700713,-2.16828407286518e-06
0.000106645887259005,-2.18830658651083e-06
0.000107137157504033,-2.20851399268347e-06
0.000107630690812924,-2.22890800017309e-06
0.00010812649761061,-2.24949033030598e-06
0.000108624588370042,-2.2702627198377e-06
0.000109124973612419,-2.29122692673905e-06
0.000109627663907405,-2.31238471958846e-06
0.000110132669873353,-2.33373789010826e-06
0.000110640002177531,-2.35528823677111e-06
0.000111149671536347,-2.37703758505086e-06
0.000111661688715573,-2.39898777295767e-06
0.000112176064530576,-2.42114064718068e-06
0.000112692809846542,-2.44349809105351e-06
0.000113211935578712,-2.46606198790981e-06
0.000113733452692604,-2.48883424133416e-06
0.000114257372204254,-2.51181677612638e-06
0.00011478370518044,-2.5350115373372e-06
0.000115312462738922,-2.55842048833963e-06
0.000115843656048673,-2.582045596364e-06
0.000116377296330119,-2.60588886142786e-06
0.000116913394855372,-2.62995230572831e-06
0.000117451962948468,-2.6542379514625e-06
0.000117993011985611,-2.6787478555434e-06
0.000118536553395407,-2.70348408838463e-06
0.000119082598659111,-2.72844874161506e-06
0.000119631159310867,-2.75364392036419e-06
0.000120182246937949,-2.77907175676272e-06
0.00012073587318101,-2.804734399335e-06
0.000121292049734329,-2.83063401010598e-06
0.00012185078834605,-2.85677278774515e-06
0.000122412100818441,-2.88315293381498e-06
0.000122975999008133,-2.90977667784353e-06
0.000123542494826378,-2.93664627153844e-06
0.000124111600239297,-2.96376398010798e-06
0.000124683327268135,-2.99113209672598e-06
0.000125257687989512,-3.01875293771018e-06
0.000125834694535679,-3.04662883191465e-06
0.000126414359094776,-3.07476213808766e-06
0.000126996693911089,-3.10315523233543e-06
0.000127581711285308,-3.13181051005081e-06
0.000128169423574784,-3.16073039362786e-06
0.000128759843193796,-3.1899173324619e-06
0.000129352982613809,-3.21937378366291e-06
0.000129948854363738,-3.24910224387838e-06
0.000130547471030214,-3.27910521747048e-06
0.000131148845257848,-3.30938524062426e-06
0.000131752989749501,-3.33994487941898e-06
0.000132359917266548,-3.37078670668428e-06
0.000132969640629152,-3.40191332996566e-06
0.000133582172716531,-3.43332738091687e-06
0.000134197526467233,-3.46503151722859e-06
0.000134815714879409,-3.49702841202082e-06
0.000135436751011084,-3.52932076541478e-06
0.000136060647980439,-3.56191131417626e-06
0.000136687418966081,-3.59480280857167e-06
0.000137317077207327,-3.62799802683302e-06
0.000137949636004483,-3.66149976937195e-06
0.000138585108719121,-3.69531087806625e-06
0.000139223508774364,-3.72943419768679e-06
0.000139864849655172,-3.76387261543492e-06
0.000140509144908622,-3.79862904358463e-06
0.000141156408144196,-3.8337064165895e-06
0.00014180665303407,-3.86910769494006e-06
0.000142459893313401,-3.90483587384273e-06
0.000143116142780619,-3.94089397068355e-06
0.000143775415297716,-3.97728503177851e-06
0.00014443772479054,-4.01401213044483e-06
0.00014510308524909,-4.05107836892969e-06
0.00014577151072781,-4.08848688323183e-06
0.000146443015345887,-4.12624082960096e-06
0.000147117613287549,-4.16434339900271e-06
0.000147795318802363,-4.20279781133263e-06
0.00014847614620554,-4.2416073144519e-06
0.000149160109878232,-4.28077518804459e-06
0.000149847224267841,-4.32030474361773e-06
0.00015053750388832,-4.36019931292933e-06
0.000151230963320483,-4.40046227788255e-06
0.000151927617212309,-4.44109702905961e-06
0.000152627480279256,-4.48210700236628e-06
0.000153330567304569,-4.52349566842423e-06
0.000154036893139592,-4.56526651907047e-06
0.000154746472704083,-4.60742308471523e-06
0.000155459320986529,-4.64996892469872e-06
0.000156175453044463,-4.69290764079169e-06
0.000156894884004779,-4.73624284922993e-06
0.000157617629064055,-4.77997821928742e-06
0.000158343703488876,-4.82411744338212e-06
0.000159073122616147,-4.86866425154091e-06
0.00015980590185343,-4.91362240657797e-06
0.000160542056679258,-4.95899570698775e-06
0.000161281602643469,-5.00478798598063e-06
0.000162024555367532,-5.05100311341163e-06
0.000162770930544876,-5.0976449938517e-06
0.000163520743941224,-5.14471756658773e-06
0.000164274011394923,-5.19222480465828e-06
0.000165030748817284,-5.24017072738978e-06
0.000165790972192909,-5.28855938593164e-06
0.000166554697580038,-5.33739486518494e-06
0.000167321941110883,-5.38668129248131e-06
0.00016809271899197,-5.43642282890406e-06
0.00016886704750448,-5.48662367893142e-06
0.000169644943004596,-5.53728808850788e-06
0.000170426421923846,-5.58842033057933e-06
0.00017121150076945,-5.64002473112985e-06
0.000172000196124671,-5.69210564121622e-06
0.000172792524649162,-5.74466746782646e-06
0.000173588503079322,-5.79771464880726e-06
0.000174388148228644,-5.85125166540028e-06
0.000175191476988075,-5.90528304802808e-06
0.000175998506326372,-5.95981335122164e-06
0.000176809253290458,-6.0148471864075e-06
0.000177623735005784,-6.07038920358552e-06
0.000178441968676691,-6.1264440913289e-06
0.000179263971586772,-6.18301659317775e-06
0.000180089761099238,-6.24011148063793e-06
0.000180919354657285,-6.29773357921787e-06
0.000181752769784461,-6.35588776071399e-06
0.000182590024085038,-6.41457893163875e-06
0.000183431135244384,-6.47381205636453e-06
0.000184276121029334,-6.53359213397978e-06
0.000185124999288568,-6.59392422239718e-06
0.000185977787952986,-6.65481341038818e-06
0.000186834505036089,-6.71626484458416e-06
0.000187695168634356,-6.77828371790451e-06
0.000188559796927631,-6.84087526859232e-06
0.000189428408179503,-6.90404478600032e-06
0.000190301020737693,-6.96779760480495e-06
0.000191177653034444,-7.03213911464962e-06
0.000192058323586905,-7.09707474567982e-06
0.000192943050997527,-7.16260998686534e-06
0.000193831853954455,-7.22875037539267e-06
0.00019472475123192,-7.29550149762935e-06
0.000195621761690639,-7.36286899201692e-06
0.000196522904278212,-7.43085855099964e-06
0.00019742819802952,-7.49947591813147e-06
0.000198337662067133,-7.56872689000473e-06
0.000199251315601707,-7.63861731914312e-06
0.000200169177932395,-7.70915310532275e-06
0.00020109126844725,-7.78034021003709e-06
0.000202017606623641,-7.85218464878232e-06
0.000202948212028657,-7.92469248720006e-06
0.000203883104319525,-7.99786985457793e-06
0.000204822303244026,-8.07172293131334e-06
0.000205765828640908,-8.14625795952106e-06
0.000206713700440308,-8.22148122856835e-06
0.000207665938664172,-8.29739910111179e-06
0.000208622563426679,-8.37401798513178e-06
0.000209583594934664,-8.4513443522548e-06
0.000210549053488048,-8.52938474257504e-06
0.000211518959480262,-8.60814574247488e-06
0.000212493333398681,-8.68763400391144e-06
0.000213472195825059,-8.76785624923823e-06
0.000214455567435958,-8.84881924998996e-06
0.000215443469003188,-8.93052984713343e-06
0.000216435921394248,-9.01299494624589e-06
0.000217432945572761,-9.09622150980043e-06
0.000218434562598922,-9.18021656970226e-06
0.00021944079362994,-9.26498722150273e-06
0.000220451659920488,-9.3505406282567e-06
0.000221467182823148,-9.43688401570084e-06
0.000222487383788862,-9.524024679004e-06
0.000223512284367392,-9.61196997794555e-06
0.000224541906207766,-9.70072733980837e-06
0.000225576271058741,-9.7903042709508e-06
0.00022661540076926,-9.8807083298055e-06
0.000227659317288915,-9.97194715870223e-06
0.000228708042668411,-1.00640284616884e-05
0.00022976159906003,-1.01569600161008e-05
0.000230820008718098,-1.02507496793163e-05
0.00023188329399946,-1.03454053685005e-05
0.000232951477363947,-1.04409350808592e-05
0.000234024581374852,-1.05373468878518e-05
0.000235102628699409,-1.06346489361561e-05
0.000236185642109269,-1.07328494360963e-05
0.00023727364448098,-1.08319566925012e-05
0.000238366658796476,-1.09319790767392e-05
0.000239464708143555,-1.10329250334683e-05
0.000240567815716372,-1.11348030931723e-05
0.000241676004815927,-1.1237621859625e-05
0.000242789298850557,-1.13413900243544e-05
0.000243907721336431,-1.14461163444638e-05
0.000245031295898047,-1.15518096715616e-05
0.000246160046268729,-1.16584789363316e-05
0.000247293996291132,-1.17661331398546e-05
0.000248433169917742,-1.18747813902526e-05
0.000249577591211384,-1.19844328554368e-05
0.000250727284345729,-1.2095096799752e-05
0.000251882273605808,-1.22067825724048e-05
0.000253042583388519,-1.23194996074637e-05
0.000254208238203147,-1.24332574238588e-05
0.000255379262671881,-1.25480656379185e-05
0.000256555681530334,-1.26639339411895e-05
0.000257737519628062,-1.27808721255098e-05
0.000258924801929094,-1.28988900666148e-05
0.000260117553512459,-1.30179977328166e-05
0.00026131579957271,-1.31382051840392e-05
0.000262519565420464,-1.32595225804981e-05
0.000263728876482929,-1.33819601643775e-05
0.000264943758304448,-1.35055282829747e-05
0.000266164236547033,-1.36302373713418e-05
0.000267390336990912,-1.37560979609648e-05
0.000268622085535069,-1.38831206894071e-05
0.000269859508197794,-1.40113162800585e-05
0.000271102631117232,-1.41406955681718e-05
0.000272351480551933,-1.42712694757909e-05
0.000273606082881412,-1.44030490329654e-05
0.000274866464606699,-1.45360453787155e-05
0.000276132652350904,-1.46702697398163e-05
0.000277404672859779,-1.48057334549065e-05
0.000278682553002281,-1.49424479715951e-05
0.000279966319771138,-1.5080424830068e-05
0.000281256000283425,-1.52196756891249e-05
0.000282551621781132,-1.53602123126786e-05
0.000283853211631741,-1.55020465707194e-05
0.000285160797328802,-1.56451904422083e-05
0.000286474406492518,-1.57896560131482e-05
0.000287794066870325,-1.59354554968348e-05
0.000289119806337479,-1.60826012049268e-05
0.000290451652897646,-1.62311055590179e-05
0.000291789634683491,-1.63809811137809e-05
0.000293133779957273,-1.65322405193583e-05
0.000294484117111446,-1.66848965560792e-05
0.000295840674669252,-1.68389621199931e-05
0.00029720348128533,-1.69944502180496e-05
0.000298572565746314,-1.71513739941343e-05
0.000299947956971449,-1.73097466924248e-05
0.000301329684013197,-1.74695816940353e-05
0.000302717776057851,-1.76308924977297e-05
0.000304112262426154,-1.77936927314939e-05
0.000305513172573915,-1.79579961486785e-05
0.000306920536092633,-1.8123816617391e-05
0.000308334382710122,-1.82911681465329e-05
0.000309754742291141,-1.84600648809779e-05
0.000311181644838018,-1.86305210716782e-05
0.000312615120491294,-1.88025511229161e-05
0.00031405519953035,-1.89761695701248e-05
0.000315501912374051,-1.91513910673519e-05
0.000316955289581391,-1.93282304181184e-05
0.000318415361852133,-1.95067025609535e-05
0.000319882160027461,-1.96868225693946e-05
0.00032135571509063,-1.98686056519874e-05
0.000322836058167624,-2.00520671667511e-05
0.000324323220527806,-2.02372226038202e-05
0.000325817233584587,-2.04240876076243e-05
0.000327318128896083,-2.06126779576015e-05
0.000328825938165787,-2.08030095836279e-05
0.000330340693243232,-2.09950985583025e-05
0.000331862426124671,-2.11889611085198e-05
0.000333391168953748,-2.13846136048621e-05
0.00033492695402218,-2.15820725722066e-05
0.000336469813770436,-2.17813546868335e-05
0.000338019780788423,-2.19824767802823e-05
0.000339576887816179,-2.21854558412812e-05
0.000341141167744556,-2.23903090080323e-05
0.000342712653615924,-2.25970535846054e-05
0.00034429137862486,-2.2805707033223e-05
0.000345877376118859,-2.30162869732966e-05
0.000347470679599028,-2.32288111910696e-05
0.000349071322720802,-2.34432976357604e-05
0.000350679339294651,-2.36597644166691e-05
0.000352294763286793,-2.38782298195715e-05
0.000353917628819916,-2.40987122970756e-05
0.000355547970173894,-2.43212304638003e-05
0.000357185821786514,-2.45458031166261e-05
0.000358831218254203,-2.47724492192661e-05
0.000360484194332758,-2.50011879157665e-05
0.00036214478493808,-2.52320385198994e-05
0.000363813025146913,-2.54650205334845e-05
0.000365488950197583,-2.57001536213174e-05
0.000367172595490743,-2.59374576487778e-05
0.000368863996590123,-2.61769526529001e-05
0.000370563189223279,-2.64186588616601e-05
0.000372270209282345,-2.66625966872245e-05
0.000373985092824797,-2.69087867259511e-05
0.000375707876074212,-2.71572497757469e-05
0.000377438595421032,-2.74080068129243e-05
0.000379177287423332,-2.76610790134162e-05
0.000380923988807597,-2.79164877508477e-05
0.000382678736469493,-2.81742545955715e-05
0.000384441567474646,-2.84344013088825e-05
0.000386212519059432,-2.869694986809e-05
0.000387991628631753,-2.8961922439517e-05
0.000389778933771835,-2.92293413948935e-05
0.000391574472233021,-2.94992293248573e-05
0.000393378281942563,-2.97716090177391e-05
0.000395190401002431,-3.00465034692057e-05
0.000397010867690112,-3.03239358957605e-05
0.000398839720459419,-3.06039297260651e-05
0.000400676997941307,-3.08865086028679e-05
0.000402522738944686,-3.11716963897541e-05
0.000404376982457241,-3.14595171643963e-05
0.000406239767646255,-3.17499952339831e-05
0.000408111133859441,-3.20431551255763e-05
0.000409991120625764,-3.23390215957545e-05
0.000411879767656285,-3.26376196248267e-05
0.000413777114844997,-3.2938974428405e-05
0.000415683202269664,-3.3243111451618e-05
0.000417598070192672,-3.35500563748978e-05
0.000419521759061878,-3.38598351178366e-05
0.000421454309511463,-3.41724738382232e-05
0.000423395762362795,-3.44879989320425e-05
0.000425346158625283,-3.48064370440839e-05
0.000427305539497253,-3.51278150563688e-05
0.000429273946366809,-3.54521601112952e-05
0.000431251420812716,-3.57794995933154e-05
0.00043323800460527,-3.61098611376151e-05
0.000435233739707186,-3.64432726387924e-05
0.000437238668274484,-3.6779762253751e-05
0.000439252832657374,-3.71193583891644e-05
0.00044127627540116,-3.74620897149761e-05
0.000443309039247128,-3.78079851759721e-05
0.000445351167133458,-3.81570739734588e-05
0.000447402702196125,-3.85093855787636e-05
0.000449463687769814,-3.88649497380567e-05
0.000451534167388831,-3.92237964752445e-05
0.000453614184788029,-3.95859560823262e-05
0.000455703783903724,-3.9951459144467e-05
0.00045780300887463,-4.03203365091389e-05
0.000459911904042787,-4.06926193266239e-05
0.0004620305139545,-4.10683390297619e-05
0.000464158883361278,-4.14475273339522e-05
0.000466297057220781,-4.18302162525822e-05
0.00046844508069777,-4.22164380979918e-05
0.000470602999165058,-4.26062254718311e-05
0.000472770858204471,-4.29996112843463e-05
0.000474948703607811,-4.33966287457017e-05
0.000477136581377822,-4.37973113746583e-05
0.000479334537729163,-4.42016929995387e-05
0.000481542619089381,-4.46098077514768e-05
0.000483760872099896,-4.50216900875622e-05
0.000485989343616986,-4.54373747840898e-05
0.000488228080712771,-4.58568969220954e-05
0.000490477130676214,-4.62802919259288e-05
0.000492736541014118,-4.67075955314316e-05
0.000495006359452126,-4.71388438158311e-05
0.000497286633935733,-4.75740731784546e-05
0.0004995774126313,-4.80133203658017e-05
0.000501878743927065,-4.84566224503296e-05
0.000504190676434171,-4.89040168574545e-05
0.000506513258987693,-4.93555413491583e-05
0.000508846540647664,-4.98112340461683e-05
0.000511190570700116,-5.02711334067427e-05
0.000513545398658122,-5.07352782584931e-05
0.000515911074262836,-5.12037077771701e-05
0.00051828764748455,-5.1676461503057e-05
0.000520675168523746,-5.21535793400055e-05
0.000523073687812159,-5.26351015641157e-05
0.000525483256013838,-5.3121068813128e-05
0.00052790392402622,-5.36115221105321e-05
0.000530335742981204,-5.41065028511022e-05
0.000532778764246231,-5.46060528211485e-05
0.000535233039425368,-5.51102141715161e-05
0.000537698620360402,-5.56190294706235e-05
0.000540175559131928,-5.61325416514249e-05
0.000542663908060455,-5.6650794059627e-05
0.000545163719707511,-5.71738304363314e-05
0.000547675046876749,-5.77016949267141e-05
0.000550197942615066,-5.82344320829185e-05
0.000552732460213723,-5.87720868621277e-05
0.00055527865320947,-5.93147046448866e-05
0.000557836575385675,-5.98623312293167e-05
0.000560406280773467,-6.04150128234017e-05
0.000562987823652866,-6.09727960835611e-05
0.000565581258553942,-6.1535728074149e-05
0.000568186640257956,-6.21038563079561e-05
0.000570804023798525,-6.26772287240305e-05
0.00057343346446278,-6.32558937137156e-05
0.000576075017792536,-6.38399001129351e-05
0.000578728739585464,-6.44292972041231e-05
0.000581394685896271,-6.50241347210452e-05
0.000584072913037881,-6.5624462867122e-05
0.000586763477582629,-6.62303323028932e-05
0.000589466436363453,-6.68417941450532e-05
0.000592181846475093,-6.74589000002041e-05
0.000594909765275303,-6.80817019397827e-05
0.000597650250386055,-6.87102525145267e-05
0.000600403359694763,-6.93446047660469e-05
0.000603169151355499,-6.99848122229704e-05
0.000605947683790229,-7.06309289009411e-05
0.00060873901569004,-7.12830093199784e-05
0.000611543206016384,-7.19411085015849e-05
0.000614360314002322,-7.26052819745326e-05
0.000617190399153776,-7.3275585775828e-05
0.000620033521250784,-7.39520764642136e-05
0.000622889740348766,-7.46348111163108e-05
0.000625759116779788,-7.5323847333371e-05
0.000628641711153843,-7.60192432509197e-05
0.000631537584360123,-7.67210575464716e-05
0.000634446797568311,-7.74293494221735e-05
0.000637369412229874,-7.81441786375921e-05
0.000640305490079356,-7.88656055020001e-05
0.000643255093135684,-7.95936908753411e-05
0.00064621828370348,-8.0328496186553e-05
0.000649195124374377,-8.10700834191034e-05
0.000652185678028338,-8.1818515138956e-05
0.000655190007834986,-8.25738544820352e-05
0.00065820817725494,-8.33361651706205e-05
0.000661240250041151,-8.41055115104541e-05
0.000664286290240255,-8.48819583955637e-05
0.000667346362193919,-8.56655713314068e-05
0.000670420530540208,-8.64564164175142e-05
0.000673508860214941,-8.72545603619552e-05
0.00067661141645307,-8.80600704880892e-05
0.000679728264790055,-8.88730147403523e-05
0.00068285947106325,-8.96934616948662e-05
0.00068600510141329,-9.0521480548831e-05
0.000689165222285492,-9.13571411484923e-05
0.000692339900431257,-9.22005139708194e-05
0.00069552920290948,-9.30516701495433e-05
0.000698733197087966,-9.3910681480944e-05
0.000701951950644856,-9.47776204026357e-05
0.00070518553157005,-9.56525600427493e-05
0.00070843400816665,-9.65355741832882e-05
0.000711697449052399,-9.74267373006321e-05
0.000714975923161134,-9.83261245491436e-05
0.000718269499744236,-9.92338117746706e-05
0.000721578248372099,-0.000100149875522262
0.000724902238935594,-0.00010107439305449
0.000728241541647552,-0.000102007442328309
0.000731596227044241,-0.00010294910202688
0.000734966365986858,-0.000103899451551854
0.000738352029663027,-0.000104858571050379
0.000741753289588301,-0.000105826541388095
0.000745170217607675,-0.000106803444192536
0.0007486028858971,-0.000107789361833839
0.000752051366965011,-0.000108784377445965
0.000755515733653857,-0.000109788574919947
0.000758996059141638,-0.000110802038926071
0.000762492416943455,-0.000111824854911954
0.000766004880913059,-0.000112857109117002
0.000769533525244413,-0.000113898888569526
0.000773078424473258,-0.000114950281102168
0.00077663965347869,-0.000116011375345153
0.000780217287484737,-0.000117082260761974
0.000783811402061951,-0.000118163027631067
0.000787422073129008,-0.000119253767060281
0.000791049376954301,-0.000120354571000377
0.000794693390157564,-0.000121465532245998
0.00079835418971148,-0.000122586744445308
0.000802031852943313,-0.000123718302114467
0.000805726457536537,-0.000124860300630875
0.000809438081532483,-0.000126012836258251
0.00081316680333198,-0.000127176006136022
0.000816912701697017,-0.000128349908310192
0.000820675855752404,-0.000129534641723692
0.000824456344987444,-0.000130730306221207
0.000828254249257611,-0.000131937002584862
0.00083206964878624,-0.000133154832507214
0.000835902624166216,-0.000134383898625014
0.000839753256361682,-0.00013562430451824
0.000843621626709747,-0.000136876154719746
0.000847507816922202,-0.00013813955472876
0.000851411909087249,-0.000139414611003176
0.000855333985671235,-0.000140701430991375
0.000859274129520392,-0.000142000123130304
0.000863232423862586,-0.000143310796851261
0.000867208952309079,-0.000144633562583751
0.000871203798856294,-0.000145968531793107
0.000875217047887585,-0.000147315816951554
0.000879248784175024,-0.000148675531578714
0.000883299092881192,-0.000150047790231008
0.000887368059560973,-0.000151432708519008
0.000891455770163368,-0.000152830403121909
0.000895562311033304,-0.000154240991786569
0.000899687768913462,-0.000155664593349685
0.000903832230946107,-0.00015710132773009
0.000907995784674931,-0.000158551315961533
0.000912178518046901,-0.000160014680182084
0.000916380519414115,-0.000161491543653417
0.000920601877535671,-0.000162982030780102
0.00092484268157954,-0.000164486267102858
0.000929103021124453,-0.000166004379314947
0.000933382986161787,-0.000167536495279542
0.00093768266709747,-0.000169082744035506
0.000942002154753891,-0.000170643255797406
0.000946341540371817,-0.000172218161997937
0.000950700915612322,-0.000173807595262863
0.000955080372558719,-0.000175411689435118
0.000959480003718509,-0.000177030579596035
0.000963899902025336,-0.000178664402071127
0.000968340160840946,-0.000180313294427203
0.000972800873957162,-0.000181977395504195
0.000977282135597862,-0.000183656845418049
0.000981784040420976,-0.000185351785568452
0.000986306683520476,-0.000187062358658115
0.000990850160428395,-0.000188788708699532
0.000995414567116834,-0.000190530981032339
0.001,-0.000192289322321394
0.00100460655593623,-0.000194063880591492
0.00100923433223006,-0.00019585480522062
0.00101388342663425,-0.000197662246959254
0.00101855393735186,-0.000199486357947711
0.00102324596303834,-0.000201327291720987
0.0010279596028036,-0.000203185203220323
0.0010326949562141,-0.000205060248817326
0.00103745212329497,-0.000206952586319753
0.00104223120453209,-0.000208862374979239
0.00104703230087426,-0.000210789775514437
0.00105185551373528,-0.000212734950114886
0.00105670094499614,-0.000214698062468018
0.00106156869700713,-0.00021667927775723
0.00106645887259005,-0.000218678762686002
0.00107137157504033,-0.000220696685491402
0.00107630690812924,-0.000222733215948911
0.0010812649761061,-0.000224788525397505
0.00108624588370042,-0.000226862786745445
0.00109124973612419,-0.000228956174491498
0.00109627663907405,-0.000231068864741336
0.00110132669873353,-0.00023320103519983
0.00110640002177531,-0.000235352865222165
0.00111149671536347,-0.000237524535806127
0.00111661688715573,-0.000239716229599834
0.00112176064530576,-0.000241928130933555
0.00112692809846542,-0.000244160425835153
0.00113211935578712,-0.000246413302032018
0.00113733452692604,-0.000248686948975183
0.00114257372204254,-0.00025098155786151
0.0011478370518044,-0.000253297321630805
0.00115312462738922,-0.000255634435001505
0.00115843656048673,-0.000257993094468758
0.00116377296330119,-0.000260373498343002
0.00116913394855372,-0.000262775846745153
0.00117451962948468,-0.000265200341635543
0.00117993011985611,-0.000267647186821641
0.00118536553395407,-0.000270116587986991
0.00119082598659111,-0.000272608752692189
0.00119631159310867,-0.00027512389041153
0.00120182246937949,-0.000277662212533022
0.0012073587318101,-0.000280223932386359
0.00121292049734329,-0.000282809265254497
0.0012185078834605,-0.000285418428391996
0.00122412100818441,-0.000288051641053947
0.00122975999008133,-0.000290709124494065
0.00123542494826378,-0.000293391102001333
0.00124111600239297,-0.000296097798908698
0.00124683327268135,-0.000298829442612364
0.00125257687989512,-0.00030158626259591
0.00125834694535679,-0.000304368490442843
0.00126414359094776,-0.00030717635985878
0.00126996693911089,-0.000310010106693642
0.00127581711285308,-0.000312869968953241
0.00128169423574784,-0.000315756186825321
0.00128759843193796,-0.000318669002695967
0.00129352982613809,-0.000321608661178549
0.00129948854363738,-0.000324575409115657
0.00130547471030214,-0.000327569495619619
0.00131148845257848,-0.000330591172078298
0.00131752989749501,-0.000333640692182108
0.00132359917266548,-0.000336718311949095
0.00132969640629152,-0.000339824289732668
0.00133582172716531,-0.000342958886258258
0.00134197526467233,-0.000346122364632006
0.00134815714879409,-0.000349314990367784
